path,.,_id,custom_id,imageUrl,coco_url,annotation,training,validation
samples.144,,sahumtadq,406716,http://farm3.staticflickr.com/2645/4032803361_016415c65c_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000406716.jpg,bottle,TRUE,
samples.145,,spg4zfs4a,375245,http://farm5.staticflickr.com/4061/4256839490_ae45f13b8c_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000375245.jpg,bottle,TRUE,
samples.146,,s8ajiq0bu,481101,http://farm5.staticflickr.com/4102/5442430927_0a6588d47f_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000481101.jpg,chips,TRUE,
samples.147,,sun7tw1ld,485077,http://farm9.staticflickr.com/8001/7397053046_60eba47f4f_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000485077.jpg,bottle,TRUE,
samples.148,,shaoui0s6,539575,http://farm9.staticflickr.com/8236/8473731589_a5e5e03511_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000539575.jpg,bottle,TRUE,
samples.149,,skluolmra,401868,http://farm1.staticflickr.com/22/40922354_0f676689b0_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000401868.jpg,bottle,TRUE,
samples.150,,s0pdkyvwg,166594,http://farm5.staticflickr.com/4141/4746840706_d33c7935be_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000166594.jpg,bottle,TRUE,
samples.151,,s17ciunij,162735,http://farm4.staticflickr.com/3092/3094100702_b7a9343954_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000162735.jpg,bottle,TRUE,
samples.152,,sqyzmrdrt,210568,http://farm3.staticflickr.com/2574/4117774049_26fc6425c3_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000210568.jpg,bottle,TRUE,
samples.153,,ss1oxpll1,534786,http://farm1.staticflickr.com/53/133198227_1022e862fa_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000534786.jpg,bottle,TRUE,
samples.154,,sso27w8oy,387731,http://farm4.staticflickr.com/3787/9653666577_47777bbe7d_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000387731.jpg,bottle,TRUE,
samples.155,,s4ef41pia,80394,http://farm4.staticflickr.com/3115/3141021916_bc27e78448_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000080394.jpg,bottle,TRUE,
samples.156,,sttsy2b8n,424816,http://farm1.staticflickr.com/203/501907731_f983fcf14c_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000424816.jpg,bottle,TRUE,
samples.157,,s6yo26h91,201436,http://farm3.staticflickr.com/2014/2085880298_93155281f5_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000201436.jpg,bottle,TRUE,
samples.158,,s9w61zems,59741,http://farm1.staticflickr.com/208/475105461_8557370785_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000059741.jpg,bottle,TRUE,
samples.159,,spv1h0huj,16112,http://farm7.staticflickr.com/6210/6032446270_cf304696a9_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000016112.jpg,bottle,TRUE,
samples.160,,sjekzdm6m,145460,http://farm1.staticflickr.com/31/100098272_fb05ea2e8d_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000145460.jpg,bottle,TRUE,
samples.161,,sczceo32o,163818,http://farm1.staticflickr.com/157/390514602_67d3a5d994_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000163818.jpg,chips,TRUE,
samples.162,,sc76a81z3,382939,http://farm8.staticflickr.com/7375/9324384402_89a9876bd0_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000382939.jpg,chips,TRUE,
samples.163,,s3d4tljs5,323466,http://farm5.staticflickr.com/4092/5017326486_1f46057f5f_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000323466.jpg,bottle,TRUE,
samples.164,,s2tctuykt,467640,http://farm9.staticflickr.com/8529/8625061653_52465a267c_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000467640.jpg,bottle,TRUE,
samples.165,,szvvbnmha,41252,http://farm1.staticflickr.com/91/256108798_d32ff20bc3_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000041252.jpg,chips,TRUE,
samples.166,,sdmu8nhsb,80801,http://farm1.staticflickr.com/184/410051595_74287fb5f6_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000080801.jpg,bottle,TRUE,
samples.167,,sy90vfwhq,174657,http://farm1.staticflickr.com/74/167914862_0ae86cd464_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000174657.jpg,bottle,TRUE,
samples.168,,sph88i0nf,381642,http://farm4.staticflickr.com/3177/3039962568_79299f56f4_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000381642.jpg,chips,TRUE,
samples.169,,s6yqijec5,61133,http://farm9.staticflickr.com/8146/7398278136_8cf21a553d_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000061133.jpg,bottle,TRUE,
samples.170,,sse8q7kkr,185025,http://farm9.staticflickr.com/8428/7510793594_e58e141860_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000185025.jpg,bottle,TRUE,
samples.171,,setofqe4h,343425,http://farm6.staticflickr.com/5140/5458580671_d0bc04a92e_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000343425.jpg,bottle,TRUE,
samples.172,,sa54h0vog,455945,http://farm2.staticflickr.com/1317/5106573671_4090f717dc_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000455945.jpg,bottle,TRUE,
samples.173,,s8ijv5kvi,568116,http://farm6.staticflickr.com/5099/5478466424_5b90c15c18_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000568116.jpg,bottle,TRUE,
samples.174,,sbvp310oo,405931,http://farm6.staticflickr.com/5066/5591952495_b01079c771_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000405931.jpg,bottle,TRUE,
samples.175,,s5emn6hjj,404296,http://farm3.staticflickr.com/2454/3931629084_a38a9ac7f1_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000404296.jpg,bottle,TRUE,
samples.176,,sho9an36b,125353,http://farm9.staticflickr.com/8057/8178928168_fcf3bf31a0_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000125353.jpg,bottle,TRUE,
samples.177,,s36psqlqz,360826,http://farm8.staticflickr.com/7048/6993123807_a6bdc10602_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000360826.jpg,chips,TRUE,
samples.178,,swcptuhe9,73583,http://farm5.staticflickr.com/4089/4836210782_53bc891325_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000073583.jpg,chips,TRUE,
samples.179,,s4vm4wy4a,384826,http://farm5.staticflickr.com/4045/4535852153_c75e4bd3ec_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000384826.jpg,bottle,TRUE,
samples.180,,sotqbd88b,16544,http://farm9.staticflickr.com/8090/8565122757_2b910e0cc4_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000016544.jpg,chips,TRUE,
samples.181,,s0quip1iv,445915,http://farm4.staticflickr.com/3684/9987946163_695d996180_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000445915.jpg,bottle,TRUE,
samples.182,,szttnrsg7,106315,http://farm9.staticflickr.com/8333/8377675321_7e23eeff56_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000106315.jpg,bottle,TRUE,
samples.183,,sruhymgje,187823,http://farm3.staticflickr.com/2741/4241728477_ea8247486f_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000187823.jpg,chips,TRUE,
samples.184,,sne1junx5,552336,http://farm8.staticflickr.com/7122/7850352124_2a1c41857b_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000552336.jpg,chips,TRUE,
samples.185,,sb1h7h9tb,246706,http://farm3.staticflickr.com/2634/3930829784_d019001ee2_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000246706.jpg,chips,TRUE,
samples.186,,ssekq61gr,248018,http://farm2.staticflickr.com/1372/1439618331_4c415c57b7_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000248018.jpg,chips,TRUE,
samples.187,,sbpc7rkoo,62591,http://farm6.staticflickr.com/5445/9448270286_149ea6e84f_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000062591.jpg,chips,TRUE,
samples.188,,si9w5yroj,501388,http://farm9.staticflickr.com/8181/8022041294_17c597a384_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000501388.jpg,bottle,TRUE,
samples.189,,s63cqmozn,10851,http://farm1.staticflickr.com/57/161804445_7b2a3ff26c_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000010851.jpg,bottle,TRUE,
samples.190,,s57iqdnfk,253123,http://farm9.staticflickr.com/8484/8173469269_227eb339fd_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000253123.jpg,chips,TRUE,
samples.191,,s72t0hemn,260321,http://farm3.staticflickr.com/2539/3856593027_7927ee317a_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000260321.jpg,chips,TRUE,
samples.192,,szz05am4v,331822,http://farm8.staticflickr.com/7013/6613361245_48dfb55783_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000331822.jpg,bottle,TRUE,
samples.193,,s08socipm,493991,http://farm9.staticflickr.com/8231/8395782974_1ca55128ec_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000493991.jpg,bottle,TRUE,
samples.194,,slkgg01nh,568139,http://farm6.staticflickr.com/5024/5622054542_ab40f5bb92_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000568139.jpg,chips,TRUE,
samples.195,,s11rt3ebb,149295,http://farm5.staticflickr.com/4127/5093654901_c7ba7933ca_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000149295.jpg,chips,TRUE,
samples.196,,svgagxc9u,87227,http://farm8.staticflickr.com/7240/7172264092_936bb96730_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000087227.jpg,chips,TRUE,
samples.197,,skyrgtwh2,168422,http://farm4.staticflickr.com/3295/2509213979_739ed0439c_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000168422.jpg,bottle,TRUE,
samples.198,,shxv8p34n,427252,http://farm3.staticflickr.com/2514/3703265146_5f24090042_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000427252.jpg,bottle,TRUE,
samples.199,,sf7kjegfg,538944,http://farm6.staticflickr.com/5079/7436552076_4a71b9b7c1_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000538944.jpg,chips,TRUE,
samples.200,,skykrlseq,86573,http://farm6.staticflickr.com/5198/6912947872_fb32fc59a4_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000086573.jpg,bottle,TRUE,
samples.201,,syfjvkgmw,120491,http://farm9.staticflickr.com/8249/8540942010_7ac0d786e3_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000120491.jpg,bottle,TRUE,
samples.202,,smldg9ocd,533898,http://farm6.staticflickr.com/5499/9262676374_c577fd65af_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000533898.jpg,chips,TRUE,
samples.203,,s2oy7h315,530762,http://farm9.staticflickr.com/8102/8496555378_f5dda2f7bc_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000530762.jpg,chips,TRUE,
samples.204,,su8c2vhkq,167303,http://farm5.staticflickr.com/4152/5212313258_d6cfc95569_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000167303.jpg,chips,TRUE,
samples.205,,sb3zwotaa,578041,http://farm5.staticflickr.com/4034/4236454336_6b750987b8_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000578041.jpg,bottle,TRUE,
samples.206,,svzefwo02,221696,http://farm8.staticflickr.com/7114/7512102222_140cea5850_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000221696.jpg,bottle,TRUE,
samples.207,,slrpboey7,347921,http://farm5.staticflickr.com/4011/4338573056_164845e219_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000347921.jpg,bottle,TRUE,
samples.208,,s5pu1jk5o,219796,http://farm4.staticflickr.com/3022/2585803745_01ef36dbae_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000219796.jpg,bottle,TRUE,
samples.209,,sdx7pgcbx,454796,http://farm7.staticflickr.com/6112/6423777559_dc4405bfd8_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000454796.jpg,chips,TRUE,
samples.210,,swgial7jr,415570,http://farm8.staticflickr.com/7047/6926646755_7e8db4f2b7_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000415570.jpg,chips,TRUE,
samples.211,,s9d20y6g5,288169,http://farm9.staticflickr.com/8306/7998062051_c0823d0dd2_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000288169.jpg,chips,TRUE,
samples.212,,sihr2e1bp,417105,http://farm5.staticflickr.com/4147/5001090438_32d38a9585_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000417105.jpg,bottle,TRUE,
samples.213,,s5ogybhq1,59798,http://farm6.staticflickr.com/5011/5559690388_b10862c01d_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000059798.jpg,bottle,TRUE,
samples.214,,s75ba7axc,125432,http://farm9.staticflickr.com/8376/8514735275_a7cb88bb4d_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000125432.jpg,bottle,TRUE,
samples.215,,sxj6j9hnj,570518,http://farm4.staticflickr.com/3154/2962524061_0caabc75b8_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000570518.jpg,bottle,TRUE,
samples.216,,svn8n9nhz,406968,http://farm9.staticflickr.com/8350/8158951116_dc4562713e_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000406968.jpg,chips,TRUE,
samples.217,,s8p5mcvmq,440372,http://farm2.staticflickr.com/1009/1474506407_55092327e5_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000440372.jpg,bottle,TRUE,
samples.218,,s591e90t8,477580,http://farm3.staticflickr.com/2268/5818094969_71170f81fb_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000477580.jpg,bottle,TRUE,
samples.219,,s83ic69ql,475425,http://farm4.staticflickr.com/3279/2865927427_b1ce4ca96b_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000475425.jpg,chips,TRUE,
samples.220,,ss5e8827c,488558,http://farm4.staticflickr.com/3046/3019101110_08897afec4_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000488558.jpg,bottle,TRUE,
samples.221,,sx79goq3a,472552,http://farm3.staticflickr.com/2515/4137616495_58fa15cb8a_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000472552.jpg,bottle,TRUE,
samples.222,,sw7oy5n5k,489735,http://farm4.staticflickr.com/3084/2330520129_0cdf6d1b1c_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000489735.jpg,bottle,TRUE,
samples.223,,srvur1tqe,193062,http://farm3.staticflickr.com/2376/2181570924_9898f369e1_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000193062.jpg,chips,TRUE,
samples.224,,sgoa8he6b,217623,http://farm3.staticflickr.com/2578/4137616783_522c1a4374_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000217623.jpg,bottle,TRUE,
samples.225,,sfz52gk2f,267770,http://farm9.staticflickr.com/8358/8295875062_e9df7c3e0c_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000267770.jpg,chips,TRUE,
samples.226,,s6bpyhutm,139665,http://farm1.staticflickr.com/35/66798412_f867a34bde_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000139665.jpg,bottle,TRUE,
samples.227,,s55mge0po,275708,http://farm8.staticflickr.com/7035/6654438229_5ab0abe1f7_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000275708.jpg,bottle,TRUE,
samples.228,,sej4divdj,471039,http://farm8.staticflickr.com/7245/7389857552_28aa26bd95_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000471039.jpg,bottle,TRUE,
samples.229,,s2uvtolul,464329,http://farm1.staticflickr.com/96/224560952_3f8ca45a0d_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000464329.jpg,bottle,TRUE,
samples.230,,syfy8q8bj,362108,http://farm5.staticflickr.com/4116/4744068928_4242ebc81f_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000362108.jpg,chips,TRUE,
samples.231,,sf2jtp0jg,20561,http://farm4.staticflickr.com/3364/3597144895_645ddbdf5d_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000020561.jpg,bottle,TRUE,
samples.232,,s07raifoo,257817,http://farm1.staticflickr.com/69/215201089_7b031a9302_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000257817.jpg,bottle,TRUE,
samples.233,,slkou83ig,323336,http://farm3.staticflickr.com/2060/2241580945_e23e2dfe8b_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000323336.jpg,chips,TRUE,
samples.234,,s1r2ialol,15185,http://farm7.staticflickr.com/6033/6278329793_c5260da257_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000015185.jpg,chips,TRUE,
samples.235,,si9698d1m,548786,http://farm2.staticflickr.com/1293/4664832684_ceeb6de51c_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000548786.jpg,chips,TRUE,
samples.236,,szbince3r,369778,http://farm4.staticflickr.com/3561/3442123567_610a2f28f4_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000369778.jpg,chips,TRUE,
samples.237,,sqlvghqra,145499,http://farm1.staticflickr.com/31/56198253_30feb3e38b_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000145499.jpg,bottle,TRUE,
samples.238,,syeezjc0e,118764,http://farm3.staticflickr.com/2813/9111699790_63999b255f_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000118764.jpg,chips,TRUE,
samples.239,,spabe7trv,166036,http://farm9.staticflickr.com/8451/8022034581_ef8177e110_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000166036.jpg,bottle,TRUE,
samples.240,,s8hgto429,172420,http://farm4.staticflickr.com/3277/3042701853_476c536eea_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000172420.jpg,chips,TRUE,
samples.241,,s1nj4zedi,234319,http://farm2.staticflickr.com/1192/5120480589_a61722bca2_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000234319.jpg,chips,TRUE,
samples.242,,sgyg1mhga,456369,http://farm3.staticflickr.com/2043/2114931904_05934c9415_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000456369.jpg,chips,TRUE,
samples.243,,st08lahjs,473320,http://farm1.staticflickr.com/65/199886882_988537fcb8_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000473320.jpg,chips,TRUE,
samples.244,,sdbtn5p9e,114947,http://farm4.staticflickr.com/3321/3555129658_9023261e51_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000114947.jpg,bottle,TRUE,
samples.245,,susxwt96q,47507,http://farm6.staticflickr.com/5262/5650954900_3730023654_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000047507.jpg,chips,TRUE,
samples.246,,sek3oyrw9,173893,http://farm4.staticflickr.com/3502/3306359985_1d520b3946_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000173893.jpg,bottle,TRUE,
samples.247,,s2rxb460l,172507,http://farm5.staticflickr.com/4067/4705678420_c2da4887af_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000172507.jpg,bottle,TRUE,
samples.248,,s3y05ogls,459576,http://farm3.staticflickr.com/2500/3688509943_b638423e27_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000459576.jpg,bottle,TRUE,
samples.249,,sf3ae5kv9,45267,http://farm3.staticflickr.com/2574/3868650322_11d787d012_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000045267.jpg,chips,TRUE,
samples.250,,s251epv1h,88140,http://farm3.staticflickr.com/2678/4109161532_5c2970e31f_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000088140.jpg,bottle,TRUE,
samples.251,,sdzgnfuvl,5615,http://farm4.staticflickr.com/3144/2447185349_df0acfcc07_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000005615.jpg,chips,TRUE,
samples.252,,sb6jdmz1r,235043,http://farm1.staticflickr.com/50/133801461_6aaea0aa5c_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000235043.jpg,chips,TRUE,
samples.253,,sz6gnknjo,317986,http://farm8.staticflickr.com/7215/7335513942_26996922d1_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000317986.jpg,bottle,TRUE,
samples.254,,sl1c11hok,156213,http://farm3.staticflickr.com/2460/5848921111_d050cf5d4a_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000156213.jpg,chips,TRUE,
samples.255,,sq1brugqj,467779,http://farm1.staticflickr.com/58/209703418_a9cf15ebde_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000467779.jpg,chips,TRUE,
samples.256,,sukrw11ua,576771,http://farm8.staticflickr.com/7080/7212381284_8dc8094c5e_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000576771.jpg,chips,TRUE,
samples.257,,sxnqhsthe,372378,http://farm4.staticflickr.com/3209/3145889125_e68b004574_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000372378.jpg,bottle,TRUE,
samples.258,,suwktpdrf,350706,http://farm6.staticflickr.com/5102/5658438258_4f424447c1_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000350706.jpg,bottle,TRUE,
samples.259,,s36zo69qh,489810,http://farm3.staticflickr.com/2221/2533743719_403388d784_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000489810.jpg,bottle,TRUE,
samples.260,,s8yheacdb,320399,http://farm8.staticflickr.com/7168/6843228025_6eaa6d2d60_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000320399.jpg,chips,TRUE,
samples.261,,ssxn8bztv,522741,http://farm8.staticflickr.com/7339/9597899053_e3d1282446_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000522741.jpg,chips,TRUE,
samples.262,,sh23welr4,213148,http://farm2.staticflickr.com/1429/1381476742_ca3bff652c_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000213148.jpg,chips,TRUE,
samples.263,,sq24mw84y,369126,http://farm1.staticflickr.com/40/98542961_832712be80_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000369126.jpg,chips,TRUE,
samples.264,,s18a0prga,369382,http://farm5.staticflickr.com/4014/4490091582_14f383ce12_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000369382.jpg,bottle,TRUE,
samples.265,,srozjo1p5,460503,http://farm4.staticflickr.com/3222/2450500061_eca4e487fe_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000460503.jpg,bottle,TRUE,
samples.266,,sxup2jfat,580942,http://farm5.staticflickr.com/4022/4430930577_9a54524b46_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000580942.jpg,bottle,TRUE,
samples.267,,sp75sdrq9,105594,http://farm7.staticflickr.com/6232/7004393645_e08204f9ef_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000105594.jpg,chips,TRUE,
samples.268,,s784z81p9,466242,http://farm5.staticflickr.com/4125/5111628972_254a2f2b3d_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000466242.jpg,chips,TRUE,
samples.269,,si2dmxrst,478835,http://farm4.staticflickr.com/3162/3078068235_6ba1c9f625_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000478835.jpg,bottle,TRUE,
samples.270,,sys0jpiom,119534,http://farm5.staticflickr.com/4141/4801611761_1c7145b461_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000119534.jpg,bottle,TRUE,
samples.271,,sovypbk6n,147659,http://farm4.staticflickr.com/3120/2714406255_bf7636bc9e_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000147659.jpg,bottle,TRUE,
samples.272,,s50qqxb3o,45526,http://farm4.staticflickr.com/3504/3977706401_e5679794cf_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000045526.jpg,bottle,TRUE,
samples.273,,skcpr6rrc,325654,http://farm3.staticflickr.com/2779/4451773772_6e5a7b1001_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000325654.jpg,bottle,TRUE,
samples.274,,sj1ah1yfn,27901,http://farm4.staticflickr.com/3028/2880682077_4e255c41d0_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000027901.jpg,bottle,TRUE,
samples.275,,s77mkrq0g,491117,http://farm3.staticflickr.com/2712/4333132332_91f46c9832_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000491117.jpg,chips,TRUE,
samples.276,,sqjcg0qau,344138,http://farm4.staticflickr.com/3233/4087067574_913912e219_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000344138.jpg,chips,TRUE,
samples.277,,sys98b93o,563985,http://farm3.staticflickr.com/2664/4148004764_3935721125_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000563985.jpg,chips,TRUE,
samples.278,,szx0gsjv9,272176,http://farm3.staticflickr.com/2514/3847355458_3d9712f378_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000272176.jpg,bottle,TRUE,
samples.279,,sroeeimk8,182507,http://farm3.staticflickr.com/2324/2087879482_d894d8daec_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000182507.jpg,chips,TRUE,
samples.280,,sqrp8g6jb,577283,http://farm7.staticflickr.com/6176/6239285413_ca22311651_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000577283.jpg,bottle,TRUE,
samples.281,,sc3s9q46u,25192,http://farm3.staticflickr.com/2691/4302000775_23a69e6fda_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000025192.jpg,chips,TRUE,
samples.282,,sbeuqb5lm,256278,http://farm5.staticflickr.com/4024/4693381023_2bb5411233_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000256278.jpg,bottle,TRUE,
samples.283,,so97uao0j,104879,http://farm1.staticflickr.com/73/226552626_9a3f22064a_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000104879.jpg,chips,TRUE,
samples.284,,snlfrmcza,191101,http://farm4.staticflickr.com/3312/3204799625_866227e1ea_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000191101.jpg,bottle,TRUE,
samples.285,,sacmxopdv,310459,http://farm4.staticflickr.com/3312/3447162487_48d1ac6913_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000310459.jpg,chips,TRUE,
samples.286,,sf3k05zro,313066,http://farm8.staticflickr.com/7324/8807782472_d5887e7d9e_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000313066.jpg,chips,TRUE,
samples.287,,swfixyojg,291493,http://farm3.staticflickr.com/2451/4056686235_cae24c3dac_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000291493.jpg,chips,TRUE,
samples.288,,sap9sh6gi,558278,http://farm8.staticflickr.com/7047/6817651600_07b5b84616_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000558278.jpg,chips,TRUE,
samples.289,,s02eagld8,573052,http://farm2.staticflickr.com/1097/5147159544_3f1fa1699b_z.jpg,http://images.cocodataset.org/train2014/COCO_train2014_000000573052.jpg,chips,TRUE,
